,article_id,text,label,source
3760,773520636,Absolutely not,Repetition,train
3761,773520636,"Submit to those who lie continuously, to them that steal and even kill",Doubt,train
3762,773520636,Nowhere,Repetition,train
3763,773748383,A Fool’s Errand,Loaded_Language,train
3764,773748383,created a ruckus,Loaded_Language,train
3765,773748383,"This isn’t a case where the underlying facts of the law changed.
The only thing that changed was the administration",Doubt,train
3766,773748383,deals a death blow,Loaded_Language,train
3767,773748383,extremely restrictive handgun regulations in those countries,"Exaggeration,Minimisation",train
3768,773748383,"it will be difficult, if not impossible","Exaggeration,Minimisation",train
3769,773748383,make the already extremely difficult job of controlling access to guns practically impossible,"Exaggeration,Minimisation",train
3770,773748383,even more laughable,Loaded_Language,train
3771,773748383,which have proven quite useless anyway,Doubt,train
3772,773748383,The government has been no more effective at stopping criminals from getting guns than at stopping them from obtaining drugs,Doubt,train
3773,773748383,"the government ""capitulated",Loaded_Language,train
3774,773748383,the administration “capitulated,Loaded_Language,train
3775,773748383,a game changer,Loaded_Language,train
3776,773748383,ghost guns,"Name_Calling,Labeling",train
3777,773937361,freaking out,Loaded_Language,train
3778,773937361,toxic,Loaded_Language,train
3779,773937361,we’ll destroy you,Appeal_to_fear-prejudice,train
3780,773937361,homosexualist cabal,"Name_Calling,Labeling",train
3781,773937361,our enemies,Flag-Waving,train
3782,773937361,“Good Tobin”,"Name_Calling,Labeling",train
3783,773937361,outrage,Loaded_Language,train
3784,773937361,a life-long homosexual rapist and sexual predator,"Name_Calling,Labeling",train
3785,773937361,lame,Loaded_Language,train
3786,773937361,perfectly,Loaded_Language,train
3787,773937361,rotting,Loaded_Language,train
3788,773937361,predatory gay priests,"Name_Calling,Labeling",train
3789,773937361,grossly corrupt and evil men,Loaded_Language,train
3790,773937361,dedicated to the destruction of everything we want to preserve,Loaded_Language,train
3791,773937361,wolves,"Name_Calling,Labeling",train
3792,773937361,Bad Tobin,"Name_Calling,Labeling",train
3793,773937361,dark forces,Loaded_Language,train
3794,773937361,Well suck it up,Loaded_Language,train
3795,773937361,manifestly evil and apostate men,Loaded_Language,train
3796,773937361,Then it’s up to us,Slogans,train
3797,773937361,wolf,"Name_Calling,Labeling",train
3798,773937361,then so be it,Thought-terminating_Cliches,train
3799,774007496,“Allahu Akbar”,Repetition,train
3800,774007496,"Long live Hitler, to death the Jews",Slogans,train
3801,774007496,“Allahu Akbar”,Repetition,train
3802,774007496,Allahu Akbar,Repetition,train
3803,774007496,Allahu Akbar,Repetition,train
3804,774007496,"""Allah Akbar""",Repetition,train
3805,774007496,beaten her to death,Loaded_Language,train
3806,774007496,“unbelievers”,"Name_Calling,Labeling",train
3807,774007496,"“Infidel, you must die”",Loaded_Language,train
3808,774007496,beheaded,Loaded_Language,train
3809,774007496,Allahu Akbar,Repetition,train
3810,774007496,really excited,Loaded_Language,train
3811,774007496,demon,"Name_Calling,Labeling",train
3812,774007496,They're all crazy in Europe,Thought-terminating_Cliches,train
3813,774007496,nuts,Loaded_Language,train
3814,774007496,insane,Loaded_Language,train
3815,774007496,Maybe it's the authorities who are insane,Doubt,train
3816,774007496,“mentally ill”,Repetition,train
3817,774007496,mental illness,Repetition,train
3818,774007496,mental illness,Repetition,train
3819,774145019,silly,Repetition,train
3820,774145019,DOING,Loaded_Language,train
3821,774145019,POLICIES,Loaded_Language,train
3822,774145019,very,Loaded_Language,train
3823,774145019,protect America,Flag-Waving,train
3824,774145019,tough,Repetition,train
3825,774145019,tough,Repetition,train
3826,774145019,tough,Repetition,train
3827,774145019,tougher,Repetition,train
3828,774145019,tougher,Repetition,train
3829,774145019,weakness on a pathetic scale,"Exaggeration,Minimisation",train
3830,774145019,silly,Loaded_Language,train
3831,774145019,"If President Trump were a mole, wouldn’t he have made life easier for Putin?",Doubt,train
3832,774145019,Wouldn’t he have eased sanctions?,Doubt,train
3833,774145019,Wouldn’t he have been less confrontational than Obama in Syria?,Doubt,train
3834,774145019,Wouldn’t the President be making Putin’s attempts at expanding his influence easier?,Doubt,train
3835,774145019,nastiness,Loaded_Language,train
3836,774145019,protect America,Repetition,train
3837,774145019,The Trump administration,Repetition,train
3838,774145019,The Trump administration,Repetition,train
3839,774145019,the Trump administration,Repetition,train
3840,774145019,the Trump administration,Repetition,train
3841,774145019,aggressive,Loaded_Language,train
3842,774145019,our,Flag-Waving,train
3843,774145019,our allies,Repetition,train
3844,774145019,our allies,Repetition,train
3845,774145019,hysteria,Loaded_Language,train
3846,774637726,ridiculous,Loaded_Language,train
3847,774637726,Trump has obviously been tougher against Russia than Obama ever was,Repetition,train
3848,774637726,lethal,Loaded_Language,train
3849,774637726,incredibly repressive,Loaded_Language,train
3850,774637726,standard politician,"Name_Calling,Labeling",train
3851,774637726,more,Repetition,train
3852,774637726,more,Repetition,train
3853,774637726,puppet,"Name_Calling,Labeling",train
3854,774637726,never,Repetition,train
3855,774637726,never,Repetition,train
3856,774637726,never,Repetition,train
3857,774637726,fascist,"Name_Calling,Labeling",train
3858,774904810,horrific,Loaded_Language,train
3859,774904810,most flagrant lies ever dreamed up,"Exaggeration,Minimisation",train
3860,774904810,“greatest threat”,"Exaggeration,Minimisation",train
3861,774904810,America,Flag-Waving,train
3862,774904810,hellbent,Loaded_Language,train
3863,774904810,flagrant lies,Loaded_Language,train
3864,774904810,At all,"Exaggeration,Minimisation",train
3865,774904810,neocon warhawks,"Name_Calling,Labeling",train
3866,774904810,ensnare,Loaded_Language,train
3867,774904810,outright insane,Loaded_Language,train
3868,774904810,war-ravaged dystopias,Loaded_Language,train
3869,775448623,"but not surprising, given this administration’s worship at the altar of gun rights",Doubt,train
3870,775448623,a “troubling” and “dangerous” settlement,"Name_Calling,Labeling",train
3871,775448623,Why on earth,Loaded_Language,train
3872,775448623,Why on earth would the Trump administration make it easier for terrorists and gunmen to produce undetectable plastic guns,Doubt,train
3873,775448623,an avowed anarchist who hopes for a world in which governments can’t stop individuals from getting guns,"Name_Calling,Labeling",train
3874,775448623,"Ghost guns are already a problem; they are used not just by lone shooters but as part of criminal enterprises.
Releasing instructions for their manufacture, which now only circulate on the dark Web, will lead directly to the loss of more innocent lives.
The administration should stop the State Department from going ahead with this foolhardy move, and Congress should act to plug the loopholes that these guns are designed to take advantage of",Appeal_to_fear-prejudice,train
3875,775448623,put carnage a click away,Loaded_Language,train
3876,775448623,weed out,Loaded_Language,train
3877,775448623,"felons, those with mental illness, domestic abusers or possible terrorists","Name_Calling,Labeling",train
3878,775448623,ghost guns,"Name_Calling,Labeling",train
3879,775448623,Credit for this dangerous scenario — in which getting an AR-15-style rifle is just a matter of a few computer clicks — goes to the Trump administration for its inexplicable decision to settle a lawsuit it was on the verge of winning,Doubt,train
3880,775448623,So it was stunning,Loaded_Language,train
3881,775448623,this senseless decision,Loaded_Language,train
3882,775448623,this foolhardy move,Loaded_Language,train
3883,775448623,to plug the loopholes,Loaded_Language,train
3884,775448623,Ghost guns are already a problem; they are used not just by lone shooters but as part of criminal enterprises,"Bandwagon,Reductio_ad_hitlerum",train
3885,776049384,lavender mafia,"Name_Calling,Labeling",train
3886,776049384,the most prolific serial predator,"Exaggeration,Minimisation",train
3887,776049384,#StopTheSynod,Slogans,train
3888,776049384,manipulative,Loaded_Language,train
3889,776049384,tragic,Loaded_Language,train
3890,776049384,Influential,Repetition,train
3891,776049384,influential,Repetition,train
3892,776049384,influential,Repetition,train
3893,776049384,Influential,Repetition,train
3894,776049384,Influential,Repetition,train
3895,776049384,Influential,Repetition,train
3896,776049384,Influential,Repetition,train
3897,776049384,Influential,Repetition,train
3898,776049384,Influential,Repetition,train
3899,776049384,influential,Repetition,train
3900,776049384,Molester,"Name_Calling,Labeling",train
3901,776049384,Molester,Repetition,train
3902,776049384,Molester,Repetition,train
3903,776049384,Molester,Repetition,train
3904,776049384,Molester,Repetition,train
3905,776049384,Molester,Repetition,train
3906,776049384,Molester,Repetition,train
3907,776049384,Molester,Repetition,train
3908,776049384,Molester,Repetition,train
3909,776049384,tyrannical,Loaded_Language,train
3910,776049384,earthquake,Loaded_Language,train
3911,776049384,eerily,Loaded_Language,train
3912,776049384,orgy,Loaded_Language,train
3913,776049384,infuriating,Loaded_Language,train
3914,776049384,pathetic and laughable,Loaded_Language,train
3915,776049384,dreaded,Loaded_Language,train
3916,776049384,Expose and rout every last predator,Slogans,train
3917,776049384,Purge every homosexual from its clerical ranks,Slogans,train
3918,776049384,pervasive prelate coverup,Loaded_Language,train
3919,776049384,swarmy power brokers,"Name_Calling,Labeling",train
3920,776049384,reform the Church,Slogans,train
3921,776049384,reform the Church,Slogans,train
3922,776049384,predation is unrelenting,Loaded_Language,train
3923,776049384,hijacked,"Name_Calling,Labeling",train
3924,776049384,St. Gallen Mafia,"Name_Calling,Labeling",train
3925,776049384,Are you thoroughly disgusted by this farce?,Loaded_Language,train
3926,776049384,to hell,Loaded_Language,train
3927,776049384,All credibility is lost,Slogans,train
3928,776049384,infamous,Loaded_Language,train
3929,776049384,infamous,Repetition,train
3930,776049384,psycho babble,Loaded_Language,train
3931,776049384,will destroy the future of the Church,Appeal_to_fear-prejudice,train
3932,776345502,leftwing witch hunt,"Name_Calling,Labeling",train
3933,776345502,totally conflicted,Loaded_Language,train
3934,776345502,push the envelope further,Loaded_Language,train
3935,776345502,"So much time and money wasted, so many lives ruined","Exaggeration,Minimisation",train
3936,776345502,went all-in,Loaded_Language,train
3937,776345502,Disgraceful,Loaded_Language,train
3938,776345502,Prosecutors Doing Mueller’s ‘Dirty Work Are A Disgrace’ To America,Flag-Waving,train
3939,776345502,PROSECUTORS DOING MUELLER’S ‘DIRTY WORK ARE A DISGRACE’ TO AMERICA,Flag-Waving,train
3940,776345502,his 17 Angry Democrats that are doing his dirty work are a disgrace to USA,Flag-Waving,train
3941,776345502,opening up on Mueller and his team with both barrels of his massive Twitter,Loaded_Language,train
3942,776345502,his 17 Angry Democrats that are doing his dirty work,"Name_Calling,Labeling",train
3943,776345502,Dirty Work,Loaded_Language,train
3944,776345502,A Disgrace’ To America,"Name_Calling,Labeling",train
3945,776345502,a stealth coup,"Name_Calling,Labeling",train
3946,776345502,This leftwing witch hunt has been ongoing since day one of Trump’s presidency in order to impair and impede his ability to get the job done,Causal_Oversimplification,train
3947,776345502,DIRTY WORK,Loaded_Language,train
3948,776345502,A DISGRACE’ TO AMERICA,"Name_Calling,Labeling",train
3949,776345502,Sessions is a weak sister,"Name_Calling,Labeling",train
3950,776345502,this Rigged Witch Hunt,"Name_Calling,Labeling",train
3951,776345502,dirty work,Loaded_Language,train
3952,776345502,a disgrace to USA,"Name_Calling,Labeling",train
3953,776345502,the Mueller ‘witch hunt,"Name_Calling,Labeling",train
3954,776345502,potential blowback,Loaded_Language,train
3955,776345502,"one of the most successful in history, is a TOTAL HOAX","Exaggeration,Minimisation",train
3956,776345502,the phony and discredited Dossier,"Name_Calling,Labeling",train
3957,776345502,the lovely Lisa Page,"Name_Calling,Labeling",train
3958,776345502,the Witch Hunt,Repetition,train
3959,776345502,the Attorney General of the United States should step in and put an end to Special Counsel Robert Mueller’s long-running Russia probe,Appeal_to_Authority,train
3960,776345502,Attorney General Jeff Sessions should stop this Rigged Witch Hunt right now,Appeal_to_Authority,train
3961,776345502,a TOTAL HOAX,Loaded_Language,train
3962,776345502,"The Democrats paid for the phony and discredited Dossier which was, along with Comey, McCabe, Strzok and his lover, the lovely Lisa Page, used to begin the Witch Hunt.
Disgraceful",Doubt,train
3963,776368676,stain our country and further,Flag-Waving,train
3964,776368676,blasted,Loaded_Language,train
3965,776368676,dirty work,Loaded_Language,train
3966,776368676,dirty work,Loaded_Language,train
3967,776368676,dirty work,Loaded_Language,train
3968,776368676,the 17 angry Democrats,"Name_Calling,Labeling",train
3969,776368676,before it continues to stain our country any further,Flag-Waving,train
3970,776368676,his 17 Angry Democrats that are doing his dirty work are a disgrace to USA,Flag-Waving,train
3971,776368676,"Attorney General Jeff Sessions should stop this Rigged Witch Hunt right now, before it continues to stain our country any further",Flag-Waving,train
3972,776368676,his 17 angry Democrats that are doing his dirty work are a disgrace to [sic] USA,Flag-Waving,train
3973,776368676,stain,Loaded_Language,train
3974,776368676,a conflicted Mueller’s dirty work,"Name_Calling,Labeling",train
3975,776368676,stain,Loaded_Language,train
3976,776368676,his 17 Angry Democrats that are doing his dirty work,"Name_Calling,Labeling",train
3977,776368676,stain,Loaded_Language,train
3978,776368676,totally conflicted,Loaded_Language,train
3979,776368676,totally conflicted,"Exaggeration,Minimisation",train
3980,776368676,his 17 angry Democrats that are doing his dirty work,"Name_Calling,Labeling",train
3981,776368676,The Rigged Witch Hunt,"Name_Calling,Labeling",train
3982,776368676,NOW,Loaded_Language,train
3983,776368676,the rigged witch hunt,"Name_Calling,Labeling",train
3984,776368676,Rigged Witch Hunt,Repetition,train
3985,776368676,totally conflicted,Loaded_Language,train
3986,776368676,Rigged Witch Hunt,"Name_Calling,Labeling",train
3987,776368676,a witch hunt,"Name_Calling,Labeling",train
3988,776368676,STOP THE ELECTION OF DONALD TRUMP,Loaded_Language,train
3989,776368676,"He should never, ever been allowed to","Exaggeration,Minimisation",train
3990,776368676,Enough is enough,Slogans,train
3991,776368676,a deep state coo attempt,"Name_Calling,Labeling",train
3992,776368676,to stop the will of We the People,Flag-Waving,train
3993,776368676,to jail Mueller,Loaded_Language,train
3994,776368676,witch hunt,"Name_Calling,Labeling",train
3995,776368676,Lock them all up this has to end,Loaded_Language,train
3996,776368676,FJmng7Z — Sen. Patrick Le,Loaded_Language,train
3997,776368676,totally conflicted,"Exaggeration,Minimisation",train
3998,776373795,"This is a terrible situation and Attorney General Jeff Sessions should stop this Rigged Witch Hunt right now, before it continues to stain our country any further",Flag-Waving,train
3999,776373795,the president’s most explicit post or statement to date,"Exaggeration,Minimisation",train
4000,776373795,"Bob Mueller is totally conflicted, and his 17 Angry Democrats that are doing his dirty work are a disgrace to USA",Flag-Waving,train
4001,776373795,his 17 Angry Democrats that are doing his dirty work,"Name_Calling,Labeling",train
4002,776373795,"This is an attempt to obstruct justice hiding in plain sight.
America must never accept it",Flag-Waving,train
4003,776373795,I’ve looked at all those tweets and they don’t amount to anything,Appeal_to_Authority,train
4004,776373795,this Rigged Witch Hunt,"Name_Calling,Labeling",train
4005,776373795,tainted by bias,Loaded_Language,train
4006,776373795,this Rigged Witch Hunt,"Name_Calling,Labeling",train
4007,776373795,totally conflicted,Loaded_Language,train
4008,776373795,a disgrace to USA,"Name_Calling,Labeling",train
4009,776373795,and his 17 Angry Democrats that are doing his dirty work are a disgrace to USA,Doubt,train
4010,776373795,"Manafort was being treated worse than Al Capone, the notorious Prohibition-era Chicago gangster","Exaggeration,Minimisation",train
4011,776373795,hiding in plain sight,Loaded_Language,train
4012,776373795,hiding in plain sight,Loaded_Language,train
4013,776373795,unabated anger,Loaded_Language,train
4014,776373795,"Two months ago, Trump tweeted that he should have chosen a different person as attorney general who wouldn’t have needed to recuse himself.
“I wish I did!” he wrote",Doubt,train
4015,776373795,misdirecting his ire,Loaded_Language,train
4016,776373795,"In his tweets, Trump also quoted criticism of the investigation from Alan Dershowitz, a Harvard Law School professor who frequently defends Trump on television.
In an interview with the Los Angeles Times, Dershowitz said he does not believe Sessions has the authority to end the probe.
“You can’t be both recused and making decisions about the investigation,” he said",Appeal_to_Authority,train
4017,776373795,one of Trump’s earliest and most active supporters,"Name_Calling,Labeling",train
4018,776535164,a blanket purge,Loaded_Language,train
4019,776535164,reeling over,Loaded_Language,train
4020,776535164,purges the names,Loaded_Language,train
4021,776616374,deadliest wars in history,"Exaggeration,Minimisation",train
4022,776616374,most flagrant lies ever dreamed up,"Exaggeration,Minimisation",train
4023,776616374,widely discredited,"Name_Calling,Labeling",train
4024,776616374,Americans,Flag-Waving,train
4025,776616374,slaughtered,Loaded_Language,train
4026,776616374,At all,Loaded_Language,train
4027,776616374,aggressive,Loaded_Language,train
4028,776616374,flagrant lies,Loaded_Language,train
4029,776616374,tens of thousands,Loaded_Language,train
4030,777488669,"What proof of this can possibly be offered?
How can we know",Doubt,train
4031,777488669,a miscarriage of human justice beyond any the world could ever have imagined,"Exaggeration,Minimisation",train
4032,777488669,TO ARGUE AGAINST THE DEATH PENALTY is to contend with constituted reality,Causal_Oversimplification,train
4033,777488669,punished sevenfold,"Exaggeration,Minimisation",train
4034,777488669,"life for life, eye for eye, tooth for tooth, hand for hand, foot for foot",Slogans,train
4035,777488669,"fruitless, guilty “vengeance",Loaded_Language,train
4036,777488669,most odious sins,"Exaggeration,Minimisation",train
4037,777488669,totally terminated,"Exaggeration,Minimisation",train
4038,777488669,total extinction,"Exaggeration,Minimisation",train
4039,777488669,settle their accounts,Loaded_Language,train
4040,777488669,Every one of us is born on Death Row and lives out his allotted lifespan in its shadow without hope of reprieve,"Exaggeration,Minimisation",train
4041,777488669,thou shalt die the death,Loaded_Language,train
4042,777488669,"there has always been a death penalty.
God instituted it, and He was the first to impose it, embedding it in the very fabric of natural law",Causal_Oversimplification,train
4043,777488669,God curses him,Loaded_Language,train
4044,777488669,dooming him,Loaded_Language,train
4045,777488669,a “vagabond,"Name_Calling,Labeling",train
4046,777488669,so wicked,Loaded_Language,train
4047,777488669,from that point in history lawful killing in atonement for taking the life of another is sanctioned by God,Causal_Oversimplification,train
4048,777488669,so heinous,Loaded_Language,train
4049,777488669,"After all, it is not the injury to relatives or any other human consideration that makes homicide the serious sin that it is, but as God Himself pointed out to Noah, it is the fact that “man was made to the image of God” that makes an assault on him tantamount to an assault on God.
It is therefore to God, and not to His creatures that reparation is primarily due",Causal_Oversimplification,train
4050,777488669,it was instituted by God Himself,Causal_Oversimplification,train
4051,777488669,the new man-centered conciliar religion,"Name_Calling,Labeling",train
4052,777488669,threats to the sacredness of human life,"Name_Calling,Labeling",train
4053,777488669,the new man-centered theology,"Name_Calling,Labeling",train
4054,777488669,"life for life, eye for eye, tooth for tooth, hand for hand, foot for foot",Repetition,train
4055,777488669,"when “sentence is not speedily pronounced against the evil, the children of men commit evils without any fear",Appeal_to_fear-prejudice,train
4056,777488669,immoral heretics,"Name_Calling,Labeling",train
4057,777488669,imprudent,Loaded_Language,train
4058,777488669,a tool for revenge,"Name_Calling,Labeling",train
4059,777488669,ruthlessly remedied,Loaded_Language,train
4060,777488669,the fallen human condition,Loaded_Language,train
4061,777488669,such injustices are bound to occur in any judicial system,Thought-terminating_Cliches,train
4062,777488669,the author of the letter falls headlong into the very error Pius XII warns against,Doubt,train
4063,777488669,The supernatural dimension of the punishment,Loaded_Language,train
4064,777488669,the spiritual good,Loaded_Language,train
4065,777488669,to rise dramatically,Loaded_Language,train
4066,777488669,have abolished,Loaded_Language,train
4067,777488669,leaps to the eye,Loaded_Language,train
4068,777488669,the spiritual welfare of citizens,Loaded_Language,train
4069,777488669,future bliss in heaven,Loaded_Language,train
4070,777488669,completely obliterates,"Exaggeration,Minimisation",train
4071,777488669,the death penalty as administered by society must be viewed against the backdrop of divine revelation if it is to make any real sense,Black-and-White_Fallacy,train
4072,777488669,"it terminates only his temporal life on earth, catapulting him into eternity for his final judgment before almighty God",Loaded_Language,train
4073,777488669,"Suffering the penalty not only allows the criminal to render expiation to God and to society, but if accepted in Christ’s grace with due repentance, it preserves his soul from hell and eliminates much of his purgatory",Causal_Oversimplification,train
4074,777488669,the problem of the death penalty is insoluble except from a Christian point of view,Causal_Oversimplification,train
4075,777488669,the spiritual welfare of citizens,Loaded_Language,train
4076,777488669,Modern secularized society,"Name_Calling,Labeling",train
4077,777488669,physical extinction,Loaded_Language,train
4078,777488669,the faith teaches that eternal damnation is incalculably worse,"Exaggeration,Minimisation",train
4079,777488669,cannot be compared with his future endless existence in heaven,"Exaggeration,Minimisation",train
4080,777488669,through the fabric of human civilizations,Loaded_Language,train
4081,777488669,abolished,Repetition,train
4082,777488669,Converts to the prevailing conciliar religion and its “New Pentecost,"Name_Calling,Labeling",train
4083,777488669,obliterating the death penalty,Loaded_Language,train
4084,777488669,without the shedding of blood there is no remission,Causal_Oversimplification,train
4085,777488669,eternal bliss in heaven,Loaded_Language,train
4086,777488669,one of the cruelest means ever devised,"Exaggeration,Minimisation",train
4087,777488669,the glorified man who is Christ the King,"Name_Calling,Labeling",train
4088,777488669,"From that point on it is Christ who delegates the divine authority to punish by killing, and both Scripture and tradition testify that it is lawfully wielded by those to whom He entrusts the temporal sword in His Kingdom",Causal_Oversimplification,train
4089,777488669,the minister of God: and avenger to execute wrath upon him that doth evil,"Name_Calling,Labeling",train
4090,777488669,abolish,Loaded_Language,train
4091,777488669,the wages of sin,Loaded_Language,train
4092,777488669,capable of committing incalculably more grievous sins than heretofore,"Exaggeration,Minimisation",train
4093,777488669,our hereditary inclination to evil,Loaded_Language,train
4094,777488669,the inescapable consequence of our fallen nature,Loaded_Language,train
4095,777488669,"As with everyone else the moment of death ushers them either into heaven, hell or purgatory",Causal_Oversimplification,train
4096,777488669,transcends human legislation,Loaded_Language,train
4097,777488669,"By divine decree it will perdure until the end of time, when “the former things are passed away.” Only then “death shall be no more, nor mourning, nor crying, nor sorrow shall be any more,” and not one minute sooner",Causal_Oversimplification,train
4098,777488669,shallow,Loaded_Language,train
4099,777488669,how shallow Catholic thinking on the death penalty has become and how far it has deviated from the age-old doctrine of the Church,Doubt,train
4100,777488669,"The desire for swift and firm convictions has sent many to death who never deserved such a punishment, nor was such a punishment truly necessary for the safety of society",Appeal_to_fear-prejudice,train
4101,777488669,incalculably more grievous,Loaded_Language,train
4102,778139122,horrify,Loaded_Language,train
4103,778139122,the most unprecedented persecution,"Exaggeration,Minimisation",train
4104,778139122,"Putting aside freedom of speech, the persecution of this man has been something that should horrify all free-thinking people.
If it doesn’t horrify us, then we have surrendered something very valuable",Appeal_to_fear-prejudice,train
4105,778139122,especially horrified,Loaded_Language,train
4106,778139122,extremely worried,Loaded_Language,train
4107,778139122,It is a true disgrace,Loaded_Language,train
4108,778139122,it was an absolute disgrace,Loaded_Language,train
4109,778139122,the tsunami of vindictive personal abuse,Loaded_Language,train
4110,778139122,Vichy journalism,"Name_Calling,Labeling",train
4111,778139122,"his own government, the government of his homeland, Australia, applied legitimate diplomatic pressure on behalf of its citizen",Flag-Waving,train
4112,778139122,bogus sexual assault charges,Loaded_Language,train
4113,778139122,heaped upon,Loaded_Language,train
4114,778139122,It collaborates in the same way that the Vichy government in France collaborated with the Nazis,"Bandwagon,Reductio_ad_hitlerum",train
4115,778139122,"If Julian is allowed to be spirited away to some super-max hellhole, it will be a great atrocity",Appeal_to_fear-prejudice,train
4116,778139122,We must ask ourselves why this hasn’t happened,Doubt,train
4117,778139122,something he would not even contemplate,"Exaggeration,Minimisation",train
4118,778139122,wretched deals,"Name_Calling,Labeling",train
4119,778139122,the British police would offer Julian “a warm welcome” when he came out,Loaded_Language,train
4120,778139122,the milieu of machination,Loaded_Language,train
4121,778139122,such a significant journalist,"Name_Calling,Labeling",train
4122,778139122,a publisher and reporter who has changed history,"Name_Calling,Labeling",train
4123,778139122,Nothing in my time as a journalist has equaled the rise of WikiLeaks and its extraordinary impact on journalism,"Exaggeration,Minimisation",train
4124,778139122,the only journalistic organization that has a 100% record of accuracy and authenticity,"Exaggeration,Minimisation",train
4125,778139122,extreme jihadism,Loaded_Language,train
4126,778139122,an extraordinary public service,"Exaggeration,Minimisation",train
4127,778139122,a very principled individual,"Name_Calling,Labeling",train
4128,778139122,an extremely interesting man,"Name_Calling,Labeling",train
4129,778139122,to do all within his power to return Julian home before Julian’s situation becomes an irreversible tragedy,Appeal_to_fear-prejudice,train
4130,778139122,the fifty-first state of the United States,"Name_Calling,Labeling",train
4131,778139122,an almost totally servile relationship,"Name_Calling,Labeling",train
4132,778139122,it does move in lockstep with the US,Loaded_Language,train
4133,778139122,WikiLeaks witch hunt,"Name_Calling,Labeling",train
4134,778139122,virtually none of this emerges,"Exaggeration,Minimisation",train
4135,778139122,You are absolutely right,"Exaggeration,Minimisation",train
4136,778139122,the tsunami of vindictive personal abuse,"Exaggeration,Minimisation",train
4137,778139122,which used to consider itself the most enlightened newspaper in the country,"Whataboutism,Straw_Men,Red_Herring",train
4138,778139122,the most enlightened newspaper in the country,"Exaggeration,Minimisation",train
4139,778139122,a rapacious establishment,"Name_Calling,Labeling",train
4140,778139122,deeply personal abuse,Loaded_Language,train
4141,778139122,This is precisely because WikiLeaks is producing the kind of journalism that they ought to be doing,Causal_Oversimplification,train
4142,778139122,power respects power,Slogans,train
4143,778139122,"if Julian Assange is allowed to literally go under, it represents the conquest of all of us",Appeal_to_fear-prejudice,train
4144,778139122,the great atrocities of histories,Loaded_Language,train
4145,778139122,"if you know the theater is in fact on fire and you do not shout out, what happens after is your responsibility",Appeal_to_fear-prejudice,train
4146,778139122,"In the world of human rights, silence equals mass murder",Slogans,train
4147,778139122,irreversible tragedy,Loaded_Language,train
4148,778139122,"What about Theresa May and the British government?
Are they getting pressure from the United States or are there internal reasons why they want to keep Julian Assange quiet","Whataboutism,Straw_Men,Red_Herring",train
4149,778139122,"What didn’t emerge was the whole conflict of interest in this hearing.
The judge’s husband is a figure deep within the national security establishment in Britain who was named in WikiLeaks documents.
Because there is no serious media examining the whole WikiLeaks witch hunt, virtually none of this emerges",Doubt,train
4150,778139122,super-max hellhole,Loaded_Language,train
4151,778139122,"In the library, silence is golden.
In the world of human rights, silence equals mass murder",Appeal_to_fear-prejudice,train
4152,778664280,horrific scandal,Loaded_Language,train
4153,778664280,playing dumb,Loaded_Language,train
4154,778664280,remain in the toilet,Loaded_Language,train
4155,778664280,forces of darkness,Loaded_Language,train
4156,778664280,if that is even possible,Loaded_Language,train
4157,778664280,gut-wrenching stories,Loaded_Language,train
4158,778664280,ideology of evil,Loaded_Language,train
4159,778664280,everlasting damnation,Loaded_Language,train
4160,778664280,we call FOUL even louder,Loaded_Language,train
4161,778664280,gross dereliction of duty,Loaded_Language,train
4162,778664280,willful deception,Loaded_Language,train
4163,778664280,scandalized,Loaded_Language,train
4164,778664280,truly homophobic,Loaded_Language,train
4165,778664280,dreamed up,Loaded_Language,train
4166,778664280,a hideous violation,Loaded_Language,train
4167,778664280,the strong and vibrant faith,Loaded_Language,train
4168,778664280,sober reminders,Loaded_Language,train
4169,778664280,candid explanation,Loaded_Language,train
4170,778664280,stop humiliating herself by stooping to accommodate,Loaded_Language,train
4171,778664280,more insidious,Loaded_Language,train
4172,778664280,to pit human rights against the family and man,Loaded_Language,train
4173,778664280,ANY sins of the flesh,Loaded_Language,train
4174,778664280,closing an episcopal eye to,Loaded_Language,train
4175,778664280,sinning proudly,Loaded_Language,train
4176,778664280,green-lighting vice and mortal sin,Loaded_Language,train
4177,778664280,cries to heaven for vengeance,Loaded_Language,train
4178,778664280,our nation,Flag-Waving,train
4179,778664280,"we hope and pray that all the good U.S. bishops would jump at the opportunity to issue statements reaffirming the Church's clear teaching against all sins of the flesh, homo- and heterosexual",Flag-Waving,train
4180,778664280,a somewhat geeky ex-lawyer,"Name_Calling,Labeling",train
4181,778664280,bringing a saint to Newark,"Name_Calling,Labeling",train
4182,778664280,"an abuser of seminarians, minors or priests","Name_Calling,Labeling",train
4183,778664280,an “ideology of evil,"Name_Calling,Labeling",train
4184,778664280,Pope John Paul THE GREAT,"Name_Calling,Labeling",train
4185,778664280,an intolerant homophobe,"Name_Calling,Labeling",train
4186,778664280,the scandalized faithful,"Name_Calling,Labeling",train
4187,778664280,good Catholics,"Name_Calling,Labeling",train
4188,778664280,heavenly patron,"Name_Calling,Labeling",train
4189,778664280,"an ""inclusive community"" that ""welcomes all"" and ""judges none","Name_Calling,Labeling",train
4190,778664280,gay lifestyle,"Name_Calling,Labeling",train
4191,778664280,"Pope John Paul ""The GREAT's","Name_Calling,Labeling",train
4192,778664280,episcopal fans,"Name_Calling,Labeling",train
